Outcode,YearBin,min,max,mean,median
CV36,2015 +,3000.0,9300000.0,503886.0,327475.0
CV37,1995 - 2004,33000.0,450000.0,148470.45,129000.0
CV37,2005 - 2014,70000.0,812000.0,274573.96,249950.0
CV37,2015 +,40000.0,1400000.0,354200.71,305000.0
CV4,1995 - 2004,200.0,495000.0,112449.75,72250.0
CV4,2005 - 2014,40000.0,640000.0,189290.86,143500.0
CV4,2015 +,44150.0,27784554.0,510607.34,194997.5
CV47,1995 - 2004,30501.0,610000.0,134853.89,123500.0
CV47,2005 - 2014,77500.0,555000.0,211170.49,181500.0
CV47,2015 +,45180.0,1475000.0,379703.29,312700.0
CV5,1995 - 2004,10000.0,460000.0,89356.9,74250.0
CV5,2005 - 2014,11000.0,528000.0,164351.46,138250.0
CV5,2015 +,99950.0,560000.0,228389.02,213000.0
CV6,1995 - 2004,10000.0,280000.0,63466.15,52750.0
CV6,2005 - 2014,56000.0,433857.0,124421.47,115000.0
CV6,2015 +,75500.0,350000.0,170374.76,162000.0
CV7,1995 - 2004,21250.0,685000.0,133377.35,95000.0
CV7,2005 - 2014,48000.0,820000.0,231223.79,199500.0
CV7,2015 +,67500.0,3000000.0,341278.8,255000.0
CV8,1995 - 2004,29000.0,412500.0,136700.5,128500.0
CV8,2005 - 2014,86000.0,750000.0,257030.08,215500.0
CV8,2015 +,3000.0,960000.0,365727.51,346750.0
CV9,1995 - 2004,13000.0,700000.0,101624.03,80250.0
CV9,2005 - 2014,56250.0,605000.0,167513.59,144975.0
CV9,2015 +,28500.0,895000.0,258667.82,220000.0
CW1,1995 - 2004,10000.0,263000.0,60496.61,53997.5
CW1,2005 - 2014,37908.0,340000.0,112603.08,104975.0
CW1,2015 +,39950.0,16680000.0,358701.09,152725.0
CW10,1995 - 2004,13000.0,281995.0,90777.24,79250.0
CW10,2005 - 2014,15940.0,790000.0,177694.8,147750.0
CW10,2015 +,65000.0,2245721.0,208761.07,175000.0
CW11,1995 - 2004,22000.0,1000000.0,101654.98,82750.0
CW11,2005 - 2014,22317.0,670000.0,186621.54,163750.0
CW11,2015 +,48125.0,2690000.0,262901.4,226997.5
CW12,1995 - 2004,22000.0,485000.0,118635.87,95750.0
CW12,2005 - 2014,40000.0,685000.0,189658.45,163750.0
CW12,2015 +,63000.0,7140000.0,315862.2,214500.0
CW2,1995 - 2004,16000.0,650000.0,96991.75,61000.0
CW2,2005 - 2014,48500.0,645000.0,170949.15,134725.0
CW2,2015 +,60000.0,725000.0,216740.31,180250.0
CW3,1995 - 2004,13000.0,400000.0,119816.95,92250.0
CW3,2005 - 2014,40000.0,2512000.0,230927.0,171750.0
CW3,2015 +,75000.0,1370000.0,294292.04,262500.0
CW4,1995 - 2004,33000.0,1050000.0,161839.45,134750.0
CW4,2005 - 2014,60000.0,690000.0,256013.82,238725.0
CW4,2015 +,3500.0,5100000.0,422298.89,312500.0
CW5,1995 - 2004,22163.0,354995.0,119347.58,97000.0
CW5,2005 - 2014,39950.0,505885.0,195310.31,161250.0
CW5,2015 +,73000.0,675000.0,277105.06,248497.5
CW6,1995 - 2004,30000.0,750000.0,175595.18,134615.0
CW6,2005 - 2014,87500.0,1400000.0,359510.61,313750.0
CW6,2015 +,56236.0,2000000.0,425149.77,342997.5
CW7,1995 - 2004,13000.0,394000.0,84515.78,70850.0
CW7,2005 - 2014,42000.0,375000.0,139242.48,131000.0
CW7,2015 +,54000.0,4750000.0,212454.34,158725.0
CW8,1995 - 2004,20000.0,360000.0,98632.24,70750.0
CW8,2005 - 2014,57000.0,630000.0,179216.93,145750.0
CW8,2015 +,65000.0,1300000.0,258997.87,215875.0
CW9,1995 - 2004,8000.0,2125000.0,121762.05,77500.0
CW9,2005 - 2014,52000.0,11179200.0,281306.88,135187.5
CW9,2015 +,6475.0,2127556.0,264381.99,227500.0
DA1,1995 - 2004,25000.0,315000.0,95942.65,86100.0
DA1,2005 - 2014,75000.0,369950.0,191790.3,181750.0
DA1,2015 +,62000.0,544800.0,302537.85,303500.0
DA10,1995 - 2004,25000.0,300000.0,97125.95,75250.0
DA10,2005 - 2014,60000.0,334995.0,166402.15,152997.5
DA10,2015 +,750.0,690000.0,366955.68,377495.0
DA11,1995 - 2004,15000.0,407500.0,100021.2,81000.0
DA11,2005 - 2014,65000.0,318000.0,180210.0,173750.0
DA11,2015 +,65000.0,735471.0,289654.36,267500.0
DA12,1995 - 2004,30000.0,350000.0,113830.05,106500.0
DA12,2005 - 2014,63216.0,395000.0,182725.01,170500.0
DA12,2015 +,16000.0,825000.0,273274.87,269500.0
DA13,1995 - 2004,32000.0,570000.0,175997.45,152000.0
DA13,2005 - 2014,90000.0,770000.0,307849.05,262500.0
DA13,2015 +,135000.0,1263906.0,488821.5,450000.0
DA14,1995 - 2004,31000.0,337500.0,119232.4,103500.0
DA14,2005 - 2014,65000.0,50000000.0,739379.25,215500.0
DA14,2015 +,43200.0,8753262.0,453718.81,333750.0
DA15,1995 - 2004,38000.0,460000.0,131352.3,107500.0
DA15,2005 - 2014,67000.0,725000.0,272971.8,246500.0
DA15,2015 +,170000.0,1075000.0,439782.0,420025.0
DA16,1995 - 2004,42500.0,269000.0,116447.7,105750.0
DA16,2005 - 2014,100000.0,395000.0,222796.84,217000.0
DA16,2015 +,82000.0,695300.0,376511.18,380400.0
DA17,1995 - 2004,26500.0,298000.0,99053.4,86497.5
DA17,2005 - 2014,90000.0,250000.0,161921.97,155000.0
DA17,2015 +,75000.0,90680000.0,1280824.35,288500.0
DA18,1995 - 2004,22407.0,180000.0,78495.18,64250.0
DA18,2005 - 2014,62500.0,295000.0,151785.3,148000.0
DA18,2015 +,1000.0,24590000.0,738544.23,230000.0
DA2,1995 - 2004,29000.0,540000.0,124718.95,97475.0
DA2,2005 - 2014,70000.0,1000000.0,216638.6,189997.5
DA2,2015 +,130000.0,10769756.0,475140.01,325000.0
DA3,1995 - 2004,44000.0,399000.0,145824.8,113750.0
DA3,2005 - 2014,40000.0,1000000.0,287706.89,250000.0
DA3,2015 +,138000.0,1252500.0,452945.25,395000.0
DA4,1995 - 2004,33300.0,490000.0,135166.49,115750.0
DA4,2005 - 2014,52500.0,1652000.0,298521.36,223250.0
DA4,2015 +,7250.0,1160000.0,354247.71,310000.0
DA5,1995 - 2004,24000.0,620000.0,153543.5,131550.0
DA5,2005 - 2014,120000.0,695000.0,290337.75,259500.0
DA5,2015 +,100.0,1150000.0,441355.94,422500.0
DA6,1995 - 2004,37500.0,395000.0,131220.24,111500.0
DA6,2005 - 2014,105000.0,550000.0,246070.59,215000.0
DA6,2015 +,100.0,750000.0,349351.37,341997.5
DA7,1995 - 2004,23500.0,340000.0,125873.0,108747.5
DA7,2005 - 2014,92500.0,453995.0,246402.75,244000.0
DA7,2015 +,172500.0,785000.0,377190.55,373000.0
DA8,1995 - 2004,23660.0,945533.0,105946.7,90750.0
DA8,2005 - 2014,66000.0,385000.0,167118.5,163500.0
DA8,2015 +,60000.0,1136000.0,306507.8,284975.0
DA9,1995 - 2004,29500.0,350000.0,111521.91,89250.0
DA9,2005 - 2014,32500.0,430000.0,213388.56,210000.0
DA9,2015 +,12000.0,575000.0,277491.6,260000.0
DE1,1995 - 2004,13000.0,450000.0,69329.5,52725.0
DE1,2005 - 2014,50000.0,750000.0,146457.4,136250.0
DE1,2015 +,65000.0,8625000.0,338278.53,145000.0
DE11,1995 - 2004,11500.0,264990.0,80639.82,68000.0
DE11,2005 - 2014,40000.0,300000.0,137852.42,132475.0
DE11,2015 +,36000.0,1800000.0,194693.8,166497.5
DE12,1995 - 2004,20000.0,545000.0,99916.45,71475.0
DE12,2005 - 2014,31000.0,450000.0,172683.89,156750.0
DE12,2015 +,67000.0,1500000.0,248795.21,200000.0
DE13,1995 - 2004,18500.0,800000.0,113938.15,96250.0
DE13,2005 - 2014,71000.0,831000.0,204423.9,160000.0
DE13,2015 +,70000.0,725000.0,271275.65,245750.0
DE14,1995 - 2004,12000.0,365000.0,58538.93,53225.0
DE14,2005 - 2014,40000.0,265000.0,118119.75,113750.0
DE14,2015 +,50000.0,4010000.0,192755.5,140000.0
DE15,1995 - 2004,20000.0,343000.0,85656.6,69000.0
DE15,2005 - 2014,64000.0,375000.0,147836.0,125000.0
DE15,2015 +,56000.0,1200000.0,217835.65,186500.0
DE2,1995 - 2004,,,,
DE2,2005 - 2014,,,,
DE2,2015 +,219995.0,219995.0,219995.0,219995.0
DE21,1995 - 2004,19000.0,235000.0,69479.4,58475.0
DE21,2005 - 2014,25000.0,495000.0,140264.03,124723.0
DE21,2015 +,70000.0,3700000.0,261957.89,165500.0
DE22,1995 - 2004,20000.0,750000.0,92385.7,72250.0
DE22,2005 - 2014,50000.0,590000.0,178871.61,150750.0
DE22,2015 +,65500.0,3200000.0,279943.3,195500.0
DE23,1995 - 2004,12000.0,256950.0,71662.8,54750.0
DE23,2005 - 2014,35000.0,650000.0,141073.0,120250.0
DE23,2015 +,55000.0,910000.0,211634.33,168250.0
DE24,1995 - 2004,15000.0,171950.0,57745.37,43975.0
DE24,2005 - 2014,34950.0,250000.0,117616.49,114225.0
DE24,2015 +,14000.0,345995.0,151746.39,148750.0
DE3,1995 - 2004,34500.0,395000.0,110696.95,91750.0
DE3,2005 - 2014,62000.0,400000.0,196220.85,178750.0
DE3,2015 +,95000.0,565000.0,266315.7,248375.0
DE4,1995 - 2004,14000.0,425000.0,104650.3,84250.0
DE4,2005 - 2014,47500.0,865000.0,214209.2,200975.0
DE4,2015 +,54000.0,1500000.0,298566.56,240000.0
DE45,1995 - 2004,26000.0,620000.0,138773.7,115000.0
DE45,2005 - 2014,100000.0,775000.0,309990.87,270000.0
DE45,2015 +,115000.0,1130000.0,398244.09,335150.0
DE5,1995 - 2004,11000.0,204995.0,64755.55,50500.0
DE5,2005 - 2014,47500.0,390000.0,140030.83,124997.5
DE5,2015 +,24500.0,425000.0,183229.35,164000.0
DE55,1995 - 2004,14000.0,250000.0,61419.9,47250.0
DE55,2005 - 2014,45000.0,477000.0,132705.95,113725.0
DE55,2015 +,50000.0,780000.0,168436.25,150000.0
DE56,1995 - 2004,17000.0,390200.0,89106.42,69250.0
DE56,2005 - 2014,60000.0,685000.0,187747.08,149250.0
DE56,2015 +,74000.0,897000.0,252440.94,198750.0
DE6,1995 - 2004,12000.0,399000.0,119325.01,97500.0
DE6,2005 - 2014,75000.0,650000.0,260696.0,229250.0
DE6,2015 +,110000.0,1400000.0,348692.15,317475.0
DE65,1995 - 2004,15000.0,405000.0,101839.26,86225.0
DE65,2005 - 2014,65995.0,600000.0,198501.45,164250.0
DE65,2015 +,5000.0,875000.0,258812.25,219972.5
DE7,1995 - 2004,12000.0,218000.0,67379.25,53975.0
DE7,2005 - 2014,48500.0,2641500.0,158677.73,112750.0
DE7,2015 +,66000.0,2200000.0,187954.7,157375.0
DE72,1995 - 2004,27000.0,390000.0,101019.0,79750.0
DE72,2005 - 2014,48250.0,800000.0,198252.9,170975.0
DE72,2015 +,72500.0,850000.0,272415.97,245250.0
DE73,1995 - 2004,27750.0,395000.0,95149.86,79700.0
DE73,2005 - 2014,50000.0,572000.0,206764.04,185750.0
DE73,2015 +,67584.0,770000.0,265417.47,244250.0
DE74,1995 - 2004,16000.0,370000.0,97814.41,81000.0
DE74,2005 - 2014,82500.0,450000.0,178111.75,157500.0
DE74,2015 +,103968.0,9133000.0,350110.19,240000.0
DE75,1995 - 2004,15000.0,249000.0,74050.89,57475.0
DE75,2005 - 2014,49000.0,467500.0,123042.06,112500.0
DE75,2015 +,52000.0,485000.0,167000.1,153500.0
DG16,1995 - 2004,19000.0,180000.0,121250.0,143000.0
DG16,2005 - 2014,97000.0,250000.0,173500.0,173500.0
DG16,2015 +,15000.0,570000.0,330841.8,337500.0
DH1,1995 - 2004,23000.0,287500.0,90358.4,67972.5
DH1,2005 - 2014,79000.0,540000.0,187046.27,163000.0
DH1,2015 +,3800.0,3250000.0,263147.0,200000.0
DH11,1995 - 2004,,,,
DH11,2005 - 2014,320000.0,320000.0,320000.0,320000.0
DH11,2015 +,,,,
DH12,1995 - 2004,205000.0,205000.0,205000.0,205000.0
DH12,2005 - 2014,,,,
DH12,2015 +,,,,
DH13,1995 - 2004,,,,
DH13,2005 - 2014,,,,
DH13,2015 +,73000.0,73000.0,73000.0,73000.0
DH2,1995 - 2004,11500.0,295000.0,74458.9,61975.0
DH2,2005 - 2014,36000.0,460000.0,133871.84,119000.0
DH2,2015 +,4250.0,640000.0,143625.15,127475.0
DH3,1995 - 2004,855.0,330000.0,75431.8,59950.0
DH3,2005 - 2014,25000.0,945000.0,152106.1,128500.0
DH3,2015 +,38800.0,2970000.0,202398.49,162000.0
DH4,1995 - 2004,10950.0,188000.0,69435.5,60975.0
DH4,2005 - 2014,40000.0,335000.0,140370.84,121250.0
DH4,2015 +,28000.0,470000.0,153302.15,140250.0
DH5,1995 - 2004,10000.0,190000.0,57092.85,47250.0
DH5,2005 - 2014,35000.0,348000.0,118345.59,108747.5
DH5,2015 +,30000.0,8250000.0,226440.33,132500.0
DH6,1995 - 2004,8000.0,169000.0,53350.43,43750.0
DH6,2005 - 2014,30000.0,335000.0,113688.37,105222.5
DH6,2015 +,25025.0,420000.0,125655.35,103475.0
DH7,1995 - 2004,7500.0,275000.0,70451.99,53000.0
DH7,2005 - 2014,36000.0,350000.0,124276.15,109975.0
DH7,2015 +,7950.0,375000.0,148545.23,119975.0
DH8,1995 - 2004,11500.0,275000.0,71976.19,54747.5
DH8,2005 - 2014,45000.0,360000.0,125396.06,98830.5
DH8,2015 +,1000.0,560000.0,117048.76,92750.0
DH9,1995 - 2004,5800.0,102000.0,37304.3,32000.0
DH9,2005 - 2014,23000.0,450000.0,104260.71,88000.0
DH9,2015 +,20000.0,400000.0,91917.2,78500.0
DH99,1995 - 2004,,,,
DH99,2005 - 2014,,,,
DH99,2015 +,750000.0,750000.0,750000.0,750000.0
DL1,1995 - 2004,10000.0,210000.0,58058.95,47750.0
DL1,2005 - 2014,30000.0,227000.0,109123.41,101197.5
DL1,2015 +,47500.0,2340000.0,148569.91,123750.0
DL10,1995 - 2004,1000.0,395000.0,96111.76,72250.0
DL10,2005 - 2014,50000.0,715000.0,209744.24,175000.0
DL10,2015 +,80000.0,1170000.0,273140.8,227500.0
DL11,1995 - 2004,30000.0,520000.0,133789.18,116500.0
DL11,2005 - 2014,90000.0,850000.0,287751.23,267250.0
DL11,2015 +,6000.0,1476701.0,348953.98,297500.0
DL12,1995 - 2004,12750.0,650000.0,98512.72,70500.0
DL12,2005 - 2014,30000.0,630000.0,179983.0,148000.0
DL12,2015 +,55000.0,2500000.0,248452.34,181497.5
DL13,1995 - 2004,2000.0,350000.0,73567.45,45475.0
DL13,2005 - 2014,23000.0,595000.0,155363.95,122975.0
DL13,2015 +,1500.0,795000.0,173537.95,141000.0
DL14,1995 - 2004,7500.0,320000.0,57513.75,47750.0
DL14,2005 - 2014,17500.0,455000.0,115859.6,101475.0
DL14,2015 +,10000.0,955000.0,123762.91,94250.0
DL15,1995 - 2004,8000.0,237000.0,59194.81,45000.0
DL15,2005 - 2014,29760.0,427500.0,126528.31,124240.0
DL15,2015 +,27500.0,599995.0,130408.85,112500.0
DL16,1995 - 2004,8000.0,266000.0,66017.55,54975.0
DL16,2005 - 2014,25000.0,319950.0,117187.71,117000.0
DL16,2015 +,3149.0,2350000.0,158725.52,131147.5
DL17,1995 - 2004,4000.0,130000.0,36180.44,27500.0
DL17,2005 - 2014,15000.0,370000.0,72017.24,57500.0
DL17,2015 +,11000.0,280000.0,76215.19,59250.0
DL18,1995 - 2004,,,,
DL18,2005 - 2014,100000.0,100000.0,100000.0,100000.0
DL18,2015 +,,,,
DL2,1995 - 2004,10000.0,357000.0,107110.03,93750.0
DL2,2005 - 2014,50000.0,810000.0,188420.73,170000.0
DL2,2015 +,40000.0,7630000.0,318360.4,219637.0
DL3,1995 - 2004,10537.0,259950.0,73279.12,59972.5
DL3,2005 - 2014,28000.0,330000.0,128522.02,118725.0
DL3,2015 +,10000.0,380000.0,151641.4,130000.0
DL4,1995 - 2004,4000.0,125000.0,37990.9,31725.0
DL4,2005 - 2014,17500.0,225000.0,81054.15,72250.0
DL4,2015 +,15700.0,209950.0,75149.51,58250.0
DL5,1995 - 2004,18000.0,235000.0,76602.65,63000.0
DL5,2005 - 2014,37500.0,470000.0,122707.0,99750.0
DL5,2015 +,38500.0,1450000.0,171068.88,150725.0
DL6,1995 - 2004,27000.0,495000.0,102408.8,77000.0
DL6,2005 - 2014,95000.0,800000.0,224556.49,186000.0
DL6,2015 +,1000.0,1292000.0,247091.9,208725.0
DL7,1995 - 2004,33000.0,323000.0,89182.57,71500.0
DL7,2005 - 2014,74000.0,588000.0,214770.35,184975.0
DL7,2015 +,25000.0,770000.0,252572.39,237997.5
DL8,1995 - 2004,24000.0,325000.0,112278.65,98475.0
DL8,2005 - 2014,62500.0,685000.0,224575.48,200000.0
DL8,2015 +,90000.0,1050000.0,307987.71,266247.5
DL9,1995 - 2004,19500.0,140000.0,67903.15,65000.0
DL9,2005 - 2014,9600.0,250000.0,132771.51,124997.5
DL9,2015 +,250.0,425000.0,155826.29,146000.0
DN1,1995 - 2004,8750.0,240000.0,38941.7,31250.0
DN1,2005 - 2014,6745.0,315000.0,89000.37,80000.0
DN1,2015 +,10150.0,800000.0,122154.68,90500.0
DN10,1995 - 2004,16000.0,435000.0,110573.39,91000.0
DN10,2005 - 2014,45000.0,925000.0,191407.07,175000.0
DN10,2015 +,77000.0,1500000.0,256855.7,200000.0
DN11,1995 - 2004,12972.0,410000.0,73373.02,58450.0
DN11,2005 - 2014,27000.0,290000.0,134413.17,125000.0
DN11,2015 +,45555.0,3500000.0,211339.53,154000.0
DN12,1995 - 2004,8000.0,215000.0,54096.85,46750.0
DN12,2005 - 2014,30000.0,650000.0,102197.55,94997.5
DN12,2015 +,26500.0,500000.0,114172.9,106250.0
DN14,1995 - 2004,7000.0,345000.0,78918.45,57000.0
DN14,2005 - 2014,40000.0,440000.0,149429.4,124997.5
DN14,2015 +,1150.0,795000.0,205724.41,191250.0
DN15,1995 - 2004,7250.0,175000.0,49340.7,41625.0
DN15,2005 - 2014,20000.0,322000.0,120396.22,103750.0
DN15,2015 +,2000.0,950000.0,162585.95,131250.0
DN16,1995 - 2004,17000.0,175000.0,51287.15,46000.0
DN16,2005 - 2014,35000.0,242500.0,111798.03,100500.0
DN16,2015 +,47000.0,852000.0,158992.86,126999.5
DN17,1995 - 2004,10500.0,230000.0,59974.2,49975.0
DN17,2005 - 2014,30000.0,350000.0,125464.64,112500.0
DN17,2015 +,45000.0,480000.0,153421.34,134500.0
DN18,1995 - 2004,10000.0,335000.0,66032.78,52875.0
DN18,2005 - 2014,45000.0,250000.0,125417.44,120000.0
DN18,2015 +,32000.0,472000.0,162987.62,158000.0
DN19,1995 - 2004,19950.0,237500.0,72375.45,65000.0
DN19,2005 - 2014,40000.0,370000.0,155955.5,145125.0
DN19,2015 +,35000.0,530000.0,193946.52,181500.0
DN2,1995 - 2004,13750.0,235000.0,58993.35,45500.0
DN2,2005 - 2014,35000.0,295000.0,119727.37,114500.0
DN2,2015 +,52000.0,1390000.0,155164.32,120000.0
DN20,1995 - 2004,25000.0,230000.0,72094.15,60000.0
DN20,2005 - 2014,55000.0,675000.0,158315.4,130000.0
DN20,2015 +,50000.0,650000.0,207055.95,175000.0
DN21,1995 - 2004,2125.0,240000.0,64754.81,52500.0
DN21,2005 - 2014,30500.0,370000.0,140781.6,124997.5
DN21,2015 +,29000.0,628200.0,135207.92,113250.0
DN22,1995 - 2004,17000.0,249999.0,71396.69,57625.0
DN22,2005 - 2014,53000.0,338500.0,143079.71,127500.0
DN22,2015 +,10000.0,560000.0,194803.46,165000.0
DN3,1995 - 2004,21000.0,250000.0,73625.06,59450.0
DN3,2005 - 2014,23500.0,440625.0,142671.36,130000.0
DN3,2015 +,67500.0,3197741.0,238486.41,160000.0
DN31,1995 - 2004,13500.0,170000.0,35850.05,30642.5
DN31,2005 - 2014,25000.0,960000.0,76824.24,63250.0
DN31,2015 +,2000.0,816000.0,88688.61,58500.0
DN32,1995 - 2004,11000.0,156500.0,43800.52,32500.0
DN32,2005 - 2014,20000.0,243000.0,83302.9,70000.0
DN32,2015 +,32500.0,315000.0,92652.49,77750.0
DN33,1995 - 2004,7500.0,189500.0,63923.5,57000.0
DN33,2005 - 2014,25000.0,270000.0,132957.45,125000.0
DN33,2015 +,36000.0,465000.0,155891.35,148500.0
DN34,1995 - 2004,18000.0,163950.0,56742.08,44625.0
DN34,2005 - 2014,37500.0,282500.0,102445.5,96250.0
DN34,2015 +,39999.0,425000.0,121467.13,116750.0
DN35,1995 - 2004,15000.0,275000.0,54605.0,47850.0
DN35,2005 - 2014,35000.0,410000.0,125100.95,114125.0
DN35,2015 +,29000.0,385000.0,140304.49,121000.0
DN36,1995 - 2004,15000.0,275000.0,85157.83,69000.0
DN36,2005 - 2014,71500.0,499950.0,155624.44,147500.0
DN36,2015 +,66000.0,590000.0,202032.62,175000.0
DN37,1995 - 2004,12040.0,330000.0,76527.4,62000.0
DN37,2005 - 2014,47000.0,715000.0,161677.34,135875.0
DN37,2015 +,51627.0,648000.0,196632.02,169475.0
DN38,1995 - 2004,18000.0,450000.0,87234.94,70975.0
DN38,2005 - 2014,30000.0,650000.0,177708.08,140000.0
DN38,2015 +,50000.0,875000.0,227962.5,192250.0
DN39,1995 - 2004,13000.0,445000.0,78401.3,61225.0
DN39,2005 - 2014,43000.0,585000.0,146504.31,132000.0
DN39,2015 +,1000.0,650000.0,208169.18,182750.0
DN4,1995 - 2004,8000.0,330000.0,68536.47,46747.5
DN4,2005 - 2014,40000.0,475000.0,133572.19,120000.0
DN4,2015 +,25000.0,1390550.0,188852.26,144500.0
DN40,1995 - 2004,11500.0,157500.0,54470.85,49250.0
DN40,2005 - 2014,16100.0,250000.0,107354.85,98000.0
DN40,2015 +,42000.0,1100000.0,150593.84,125000.0
DN41,1995 - 2004,19000.0,260000.0,85544.7,75225.0
DN41,2005 - 2014,47500.0,499000.0,179541.73,160000.0
DN41,2015 +,42000.0,2450000.0,222707.37,182000.0
DN5,1995 - 2004,12000.0,194950.0,58462.5,48000.0
DN5,2005 - 2014,27500.0,299950.0,126193.65,111125.0
DN5,2015 +,40000.0,650000.0,162749.46,130000.0
DN6,1995 - 2004,8000.0,285000.0,58064.54,44475.0
DN6,2005 - 2014,45000.0,450000.0,111431.45,95000.0
DN6,2015 +,39500.0,590000.0,149577.8,134000.0
DN7,1995 - 2004,10000.0,228000.0,65029.03,53450.0
DN7,2005 - 2014,18500.0,330000.0,112315.35,110000.0
DN7,2015 +,50000.0,615000.0,167767.32,133997.5
DN8,1995 - 2004,5000.0,180000.0,49789.24,39500.0
DN8,2005 - 2014,40000.0,365000.0,109647.83,99997.5
DN8,2015 +,30000.0,684998.0,122754.23,99497.5
DN9,1995 - 2004,36000.0,319000.0,96433.49,80000.0
DN9,2005 - 2014,61000.0,489950.0,181150.75,165000.0
DN9,2015 +,60000.0,520000.0,222773.34,205250.0
DT1,1995 - 2004,42500.0,757142.0,140690.99,99518.5
DT1,2005 - 2014,76000.0,595000.0,226753.31,201664.5
DT1,2015 +,18000.0,6340985.0,433760.27,287500.0
DT10,1995 - 2004,43500.0,700000.0,137800.95,107500.0
DT10,2005 - 2014,71500.0,610000.0,249329.99,225000.0
DT10,2015 +,22000.0,1350000.0,361893.6,301000.0
DT11,1995 - 2004,25000.0,2000000.0,172142.56,137250.0
DT11,2005 - 2014,47000.0,1750000.0,260427.0,210500.0
DT11,2015 +,21000.0,1030000.0,300663.17,269975.0
DT2,1995 - 2004,20000.0,425000.0,133277.77,118500.0
DT2,2005 - 2014,75000.0,1060000.0,300074.5,248000.0
DT2,2015 +,12000.0,3429618.0,396776.48,313500.0
DT3,1995 - 2004,37000.0,260000.0,108327.95,95000.0
DT3,2005 - 2014,81000.0,850000.0,260839.0,237500.0
DT3,2015 +,106000.0,865000.0,298845.05,268750.0
DT4,1995 - 2004,18000.0,330000.0,91018.32,74000.0
DT4,2005 - 2014,30000.0,30100000.0,492557.5,182000.0
DT4,2015 +,1000.0,2300000.0,281535.5,230500.0
DT5,1995 - 2004,18000.0,203000.0,76427.95,63750.0
DT5,2005 - 2014,85939.0,436000.0,175086.89,163500.0
DT5,2015 +,16000.0,1100000.0,221234.3,200500.0
DT6,1995 - 2004,38000.0,360000.0,125302.5,109250.0
DT6,2005 - 2014,60000.0,790000.0,250104.0,235000.0
DT6,2015 +,18500.0,1065000.0,339219.0,278500.0
DT7,1995 - 2004,20000.0,380000.0,140774.32,125000.0
DT7,2005 - 2014,85000.0,1000000.0,316073.85,278750.0
DT7,2015 +,2775.0,1460000.0,409521.47,399950.0
DT8,1995 - 2004,35000.0,950000.0,148170.33,111505.0
DT8,2005 - 2014,80000.0,1050000.0,262642.08,242500.0
DT8,2015 +,30000.0,1800000.0,339008.0,300000.0
DT9,1995 - 2004,44000.0,825000.0,142782.9,114750.0
DT9,2005 - 2014,100000.0,1018000.0,269577.06,236925.0
DT9,2015 +,69416.0,2500000.0,383374.99,309313.0
DY1,1995 - 2004,21000.0,248000.0,72014.85,59975.0
DY1,2005 - 2014,50000.0,275000.0,129766.76,120000.0
DY1,2015 +,63000.0,1908775.0,183359.7,143475.0
DY10,1995 - 2004,25000.0,287000.0,85702.56,74000.0
DY10,2005 - 2014,42950.0,425000.0,169203.45,153500.0
DY10,2015 +,34000.0,1300000.0,215333.95,184500.0
DY11,1995 - 2004,28000.0,485000.0,98859.4,80975.0
DY11,2005 - 2014,29690.0,405000.0,149437.56,138750.0
DY11,2015 +,5000.0,2000000.0,215779.25,169250.0
DY12,1995 - 2004,25000.0,321950.0,111895.0,88750.0
DY12,2005 - 2014,61000.0,700000.0,190605.49,163625.0
DY12,2015 +,64500.0,1400000.0,291833.83,237500.0
DY13,1995 - 2004,12250.0,445000.0,100577.65,75000.0
DY13,2005 - 2014,74000.0,625000.0,173070.5,153250.0
DY13,2015 +,70000.0,1355000.0,233529.45,205250.0
DY14,1995 - 2004,16000.0,470000.0,139171.19,116000.0
DY14,2005 - 2014,79995.0,1100000.0,272212.97,217497.5
DY14,2015 +,4500.0,1625000.0,350863.71,288000.0
DY2,1995 - 2004,12000.0,220000.0,52125.79,48975.0
DY2,2005 - 2014,20000.0,190000.0,98360.9,96975.0
DY2,2015 +,350.0,700000.0,149215.81,125000.0
DY22,1995 - 2004,,,,
DY22,2005 - 2014,,,,
DY22,2015 +,1475806.0,1475806.0,1475806.0,1475806.0
DY3,1995 - 2004,15000.0,231000.0,81825.75,69975.0
DY3,2005 - 2014,55000.0,550000.0,149580.87,124950.0
DY3,2015 +,38250.0,740000.0,196817.56,170500.0
DY4,1995 - 2004,19000.0,199995.0,62695.32,54950.0
